737.253 193.96400000000006 73.3315 56.882400000000004 14479596.34750673
736.831 193.54200000000003 73.3885 56.9384 14428987.637108767
736.41 193.12099999999998 73.37049999999999 56.9624 14366359.491812797
735.989 192.70000000000005 73.5065 56.9064 14315058.759736542
735.567 192.27800000000002 73.6845 56.7704 14261283.295475889
735.146 191.85699999999997 73.6935 56.8334 14205859.624550095
733.882 190.59299999999996 73.4025 57.0494 14004549.901611358
722.083 178.79399999999998 63.7655 44.0874 10277031.313801918
721.662 178.37300000000005 63.5185 44.1044 10203179.411952224
721.241 177.952 63.5595 44.1144 10160244.519003462
720.819 177.52999999999997 63.5975 44.120400000000004 10116640.658890555
720.398 177.10900000000004 63.5995 44.1174 10068707.066438636
719.977 176.688 63.5975 44.0974 10019207.60840322
719.555 176.26599999999996 63.5215 44.0784 9961963.8009038
719.134 175.84500000000003 63.5875 44.0954 9922630.060439529
718.712 175.423 63.6155 44.0804 9876907.892992288
718.291 175.00200000000007 63.6545 44.0484 9831315.833096102
717.87 174.58100000000002 63.7255 43.9194 9782189.524902586
717.448 174.159 63.7275 43.7724 9724681.827583922
717.027 173.73800000000006 63.8255 43.6804 9681328.600629777
716.606 173.317 63.8935 43.6344 9638224.959812384
716.184 172.89499999999998 63.9175 43.6154 9592476.19775807
715.763 172.47400000000005 63.9015 43.6224 9544674.16220029
715.342 172.053 63.902499999999996 43.6184 9497959.480366148
714.92 171.63099999999997 63.8735 43.6074 9447741.22488308
714.499 171.21000000000004 63.8445 43.6444 9401074.945602175
714.077 170.788 63.8175 43.6614 9353253.313222362
713.656 170.36699999999996 63.8115 43.6544 9306125.97527454
713.235 169.94600000000003 63.8245 43.6494 9261136.459498249
712.813 169.524 63.8345 43.6494 9216183.88884322
712.392 169.10300000000007 63.8685 43.6734 9175400.059904855
711.971 168.68200000000002 63.9355 43.6304 9133436.74122104
711.549 168.26 63.777499999999996 43.7624 9081237.634747371
711.128 167.83900000000006 63.7185 43.9094 9039901.429475322
710.706 167.41700000000003 63.6025 44.3674 9013752.339485867
710.285 166.99599999999998 63.5265 44.6584 8980580.889365328
709.864 166.57500000000005 63.5315 44.6014 8932058.020674285
709.442 166.15300000000002 63.5765 44.3604 8875258.545931347
709.021 165.73199999999997 63.6395 44.1424 8822048.9839988
708.6 165.31100000000004 63.6635 44.0264 8772036.601917315
708.178 164.889 63.6185 43.9674 8719351.453357717
707.757 164.46799999999996 63.5815 44.0094 8674149.675723592
707.335 164.04600000000005 63.5665 44.306400000000004 8647227.381445862
706.914 163.625 63.5395 44.5804 8617878.188439125
706.493 163.20400000000006 63.4995 44.6824 8576450.607000832
706.071 162.78200000000004 63.5405 44.7344 8539128.49945825
705.65 162.361 63.5785 44.7404 8498790.999932485
705.229 161.94000000000005 63.5025 44.6994 8445448.270537237
704.807 161.51800000000003 63.591499999999996 44.5724 8401471.359071061
704.386 161.09699999999998 63.6105 44.4934 8354529.640235312
703.965 160.67600000000004 63.6185 44.3914 8305368.383667046
703.543 160.25400000000002 63.6575 44.3504 8262708.893486648
703.122 159.83299999999997 63.655499999999996 44.3994 8222147.143222007
702.7 159.41100000000006 63.6145 44.3944 8174942.308484312
702.279 158.99 63.6145 44.4514 8135240.7134385845
701.858 158.56899999999996 63.6065 44.5924 8099961.276580187
701.436 158.14700000000005 63.5755 44.6684 8058802.294110006
701.015 157.726 63.5295 44.6914 8013435.477688121
700.594 157.30500000000006 63.5045 44.6934 7968733.882017597
700.172 156.88300000000004 63.5205 44.7084 7928252.646947406
699.751 156.462 63.5385 44.7224 7888070.733152034
699.329 156.03999999999996 63.5485 44.7224 7846403.36959594
